"distribution: [0,0,0,1,1,1,2,2,3,3,2,2]"
"words: 200"
"errors: 7465"
"haskell demerits lower: 7465"
"seeds: "
"Haskell lower 2351761536946861168, 8862969312497496823"
"Equal 7815133590518241729, 766100200266649484"
"Haskell lower 2901112916650918881, -5304494920543933555"
"Haskell lower 5831373696921345603, 911883445440719657"
"Haskell lower 6416721890719511067, 808603365806307295"
"Haskell lower 8249793455130234405, 2859132373279421460"
"Equal -3748870024226197378, -8568507782436569218"
"Equal 7212520751390520420, -1336527029870527818"
"Haskell lower -3077000197145002712, 4144740660582868469"
"Haskell lower -6502961236513463723, -266748177260032612"
"Haskell lower 4606736606991639899, 8596896990144117030"
"Haskell lower -2019001445739253991, 8506529738009895857"
"Haskell lower 4638927242630335815, 7673438060696161476"
"Equal 2129756883282691222, -2786565949121481116"
"Haskell lower -8449513337099591016, -8668308021425576309"
"Haskell lower -9180138609631303165, 7524702982337901112"
"Haskell lower -1720231520779676223, 5462959857160358259"
"Haskell lower -6745277458878530355, -2623327018343888610"
"Equal -3027962420005496201, 4217978595545600172"
"Haskell lower -5128833100110608486, 6331581044160978564"
"Haskell lower 3493399121742463877, -2354434219626616521"
"Equal 3514082737260349245, -4650712047716411482"
"Equal 1543304735805604008, -7419415604231032430"
"Haskell lower -66222369404359691, 6041176588618269008"
"Haskell lower 1794998208764007405, -440845266120034258"
"Haskell lower 3020163471605944910, -3298626300171740375"
"Equal 6376881227992114585, -8489541490905653207"
"Haskell lower -7243083381091615735, 2931826352783172312"
"Haskell lower 3428009497159190185, -2357252424895323306"
"Haskell lower 5662014854937171541, -5859234955049025991"
"Haskell lower 5169672317144578328, 4185036546245637490"
"Equal 7568869717369650326, -3430240521771487328"
"Haskell lower -3965901583963252403, 7783100297674440465"
"Haskell lower 1768299474062686117, 349400667547480757"
"Equal 4785299779534012013, 3939144466298245998"
"Equal -7406817142634337413, 3407272613744332162"
"Haskell lower -7066749681616899316, -8401608547088318420"
"Equal -4794813375288827214, -4553788960419954910"
"Haskell lower -4981770306041709579, -7385152971279407794"
"Equal -6623268266661575688, -3507309522203713511"
"Haskell lower -699214419027848602, 1106748008803533697"
"Haskell lower -784954341246876565, 1259272039060526223"
"Equal -8517100605909016505, 8307370475575110359"
"Haskell lower -2788482463048809498, -6794893830238181648"
"Haskell lower -4985636026870878785, 9101164223786761384"
"Haskell lower 2298930617183831276, -4415731499617250641"
"Haskell lower -7985837666103487568, 4912795010548727372"
"Equal -9037614339348134122, -6440701082646249410"
"Haskell lower -1309050003459041943, 2158760829325948248"
"Equal 5880149510009251599, -8233117489073598844"
"Equal 1138530326172803792, 5363742118287448561"
"Haskell lower -4942468240125619669, -4431233118188511352"
"Equal -4863978833599816474, -6985285620315219720"
"Haskell lower -5280938586385363157, 4971757504182837427"
"Haskell lower 8824860926426569255, -5174581491365747720"
"Haskell lower -6053794924101142646, 6853124302812892594"
"Equal -569884135354034172, 3017954452234149167"
"Haskell lower -7481704364622562608, -54599279958538763"
"Equal -7115167959670046455, -481897398637609072"
"Equal 82278133765094668, -2006612006333733417"
"Equal -7143543074979828988, 5262267118225116776"
"Equal -305025684082534848, 2133014001304138984"
"Haskell lower 3028153185334003776, 3455371972087548449"
"Haskell lower -8955633688916771357, -1649104792614487169"
"Equal -9080149827753756570, -4321125175612549478"
"Haskell lower 3672941993308213601, 1734280286274880653"
"Equal 7318290074616088116, -2154889026405066008"
"Equal 4586618879425409852, 3005147497876897632"
"Haskell lower 5450664582518081026, 2796941542386153755"
"Equal 3973358974514477111, -6270399100004556422"
"Equal 5657679221712605617, -5424932018965241738"
"Equal 1402551155601464362, 8611810497290688805"
"Equal 3075914610378732336, 7742301018649843000"
"Haskell lower 4669104877243218020, 4999595982571178691"
"Haskell lower -8335033510426634289, 9179838054472274929"
"Haskell lower -5468776606715555935, 183923832330670308"
"Haskell lower -7810307786989392735, 732599474783789022"
"Haskell lower 6725012564965001252, 1502950228560550679"
"Haskell lower 7731446453256686070, 3952285013668643642"
"Equal 8157091234572946245, -4959317753637430165"
"Haskell lower 7003392454819099850, -3984236792079399724"
"Haskell lower 8547026399668784028, 4571772190673403526"
"Haskell lower -3009680826216267372, 1501755313091634409"
"Haskell lower -7670667654769598663, -1434941547666657276"
"Haskell lower 1730810887156249838, -4589598744797168807"
"Haskell lower 9084879341138806392, 2302448554304192595"
"Haskell lower -6944044008554668636, 3387263795171661322"
"Equal -8129711590612638808, 8208331183000682817"
"Haskell lower -4295659117695695335, -2267780838296157438"
"Haskell lower 5455056526240206044, 5750270833200409123"
"Equal 2719975521753153696, -178141766254085190"
"Equal -7387396984385531701, 6990932350750888754"
"Haskell lower 8324673125898746237, -3108230142826232189"
"Equal 3738524262960894359, 2275251392607066489"
"Haskell lower -5782662880229971517, 426498379147633996"
"Haskell lower -41427545076011002, -8415597457241659480"
"Equal -3808246719314019873, -1448632028675688252"
"Equal 5083283800350523987, -7054801405578223223"
"Equal -527741203599841094, -7796604315865066937"
"Haskell lower 6440480288783838603, -2118196657936767391"
"Haskell lower 5390611630373201659, 1713446426645278221"
"Haskell lower -5512697137785608082, -6645995506337481101"
"Haskell lower -50302870018971534, 7292433683454456764"
"Haskell lower 7677953984031427969, 4939969102664341267"
"Equal 5033625231208284022, 1442830114870348703"
"Haskell lower -760277310943815910, 1368739394252162940"
"Haskell lower 4647614161188315096, -3267852285086463927"
"Equal -2978962230933200904, 1912966605793757428"
"Haskell lower -406611490997112288, 592606252150803570"
"Haskell lower 3528620699230548070, 7763328455955681307"
"Haskell lower -8216053578240914899, -6950308021236575342"
"Haskell lower 4141156282808032831, 9217193225612416919"
"Haskell lower 971738640305003115, -3352625470162508159"
"Haskell lower -554229807586677870, 3642408666904191570"
"Equal -7635779327796897017, -6683050460936747122"
"Haskell lower -3790974318834319926, -978355980623763295"
"Haskell lower 1835195190505543935, 5845226053698082921"
"Equal 8022873215996076028, -7686998509025222085"
"Haskell lower -5409851309383364402, -926589217187089262"
"Haskell lower -8807175913094909901, -186993985528967331"
"Equal 5496472067601770875, -6992129650870001216"
"Equal 2501555534519014820, -5695278823436716214"
"Haskell lower 5502159876530565894, 7789836977465273535"
"Haskell lower -6048071606952230420, -4013256755679347966"
"Equal 1079631994138094967, -1170749910982997656"
"Equal 6941586601974491501, 1224296215140415340"
"Haskell lower -8123290064470126082, -1270031657989286527"
"Haskell lower 6671161735327332157, -7795993901885241117"
"Haskell lower 4601152738631650186, -2811373115807062479"
"Haskell lower -5431505441804237333, -5059795289753495684"
"Equal -4995089969152916334, -3422795252648400712"
"Haskell lower -2128741047291876280, -2354329893116221331"
"Equal 3606261018720770959, 5843069998443168112"
"Haskell lower 1433241931983773736, 2025056705887155151"
"Haskell lower -2098868608976084605, 4403667822610526351"
"Equal -4277311457280774980, 2539288067610842913"
"Equal -7634030021804904985, 7263914364304473327"
"Haskell lower -5976007899213303599, 8557231166745899045"
"Equal 565532669210918529, -6525035996489982644"
"Haskell lower 4987664085146405370, -905887143333760360"
"Equal -6520976403530268501, 6837821195226869444"
"Haskell lower 968067392156633548, 3833720198100329538"
"Haskell lower -1923929423944432926, -5241807461632410194"
"Haskell lower -8489878977549980143, -8125539549079586365"
"Haskell lower -5041135789784376104, -7536114268202698182"
"Haskell lower 4409878007059675062, -6685714824927410262"
"Equal -2485480925149588497, 3327176842341236414"
"Haskell lower 2989004580865882322, 4214067565475926553"
"Equal -5207031708366090007, -4708906677653023058"
"Haskell lower 4920784766713234634, -25281103296261676"
"Equal 2081820827783229093, -5567938501620548294"
"Haskell lower 8142374443661554961, -6825387321343294488"
"Haskell lower 730847266703606302, -6584374165397831535"
"Equal -8379609473772005934, 4413471402113634302"
"Haskell lower -917112415653765832, 5508887975727571453"
"Haskell lower 2014086498386957985, -1938892635709746147"
"Haskell lower 7473959286625517827, 5587623210557694584"
"Equal -8566129771096722292, -639804254584427303"
"Haskell lower -738802152463846143, -3879724710120207665"
"Equal -5597744528424585838, -4945086320601361650"
"Equal 7994803272054847505, 1094964012672095849"
"Haskell lower 1710059438146596418, 4039939836962383538"
"Haskell lower -2089197676814923734, 6565975772474095018"
"Equal 3068522572704987048, -3761089492773551987"
"Equal -218111269171199243, 3356261297184818988"
"Equal 8277098112770214335, -8800783764671246576"
"Haskell lower -7030246959150095691, -5718035885020560216"
"Haskell lower -7776636552837723501, -6599183925479262506"
"Haskell lower -7920448300449070041, -3544581885164388579"
"Haskell lower 6826881230853798867, -2484677058798288897"
"Haskell lower 8091919860325253119, -737849197814397760"
"Haskell lower 2318922135555861458, -9021420727067939902"
"Haskell lower 4995001346409188823, -4045963164809295364"
"Equal 2393329284011900928, 5114245338634849392"
"Haskell lower -2400501004146169266, -5945418018032655176"
"Equal -6588836428415853799, 9072666802907734310"
"Haskell lower 5091259672922548847, -1845016737119741022"
"Haskell lower 6448314179876722341, -5422911071927295973"
"Haskell lower 6284009173335310818, -7214552485364127006"
"Haskell lower -7110373930565263160, -115298711491139971"
"Equal 3082356880089354478, 5564386965450732549"
"Haskell lower 3246722371826106467, -9037905277069354317"
"Equal 9063647532759623502, 3310281866261393058"
"Haskell lower -6917966996657637971, 4697394111380231123"
"Haskell lower -6518129375763052054, -7191403674555013130"
"Equal -1604622605416666999, -1778779593463540138"
"Haskell lower 8672854374243942303, 4484228002053099208"
"Haskell lower -387314242518295700, 6470290052217822653"
"Haskell lower 4681445258520003844, -474030537242875892"
"Haskell lower -5965645698709825517, -2510012138722039981"
"Haskell lower -7236943727552827302, 6568378411138208235"
"Equal -1153332343117740866, -8933832605742510605"
"Haskell lower -6726007852295560047, -5564408365967938634"
"Haskell lower -6109127289420033479, -696494707595168114"
"Haskell lower -719598241342933145, 3202583732217075975"
"Equal -4426091943654934875, 2043334459339049273"
"Haskell lower -4376498681366643293, 4545545674662581403"
"Haskell lower -5678801702646645668, -1667249160443614008"
"Haskell lower -4848834042003139755, 6033122907387977152"
"Equal 8363044684252321713, -2023370870519074337"
"Haskell lower -3831756936208847243, -9177649744785931224"
"Equal -8310793379942043259, -6432932735986019336"
"Haskell lower 4161061948877384993, 1797843384340447391"
"Haskell lower -54996032677400009, 8962482972478697523"
"Haskell lower 2703663328329234326, 82336264612104956"
"Haskell lower -6871082554159489918, 4584379924309056453"
"Haskell lower -58225573942672032, -633336270315875982"
"Haskell lower -3229888451634393578, 5370898214937647298"
"Haskell lower 7390133826632733444, -3885464073201801527"
"Equal -5937425720170385871, -7763117749880377921"
"Haskell lower -3645512637846225354, -7343776154095224053"
"Equal 5322397940900567030, 765071565477585079"
"Haskell lower -5114259462859506529, 6804692793933696103"
"Haskell lower -2098589830382503188, -4140555905504133386"
"Equal -5773793291182166299, 623801249935020517"
"Haskell lower -3316649352018839544, 7608855514395724761"
"Haskell lower 4322226854168645670, -1166387677606356646"
"Haskell lower -6178908747307548746, 8541811400580931660"
"Equal 3516541548477707151, -5777698044082627516"
"Haskell lower 8014861456093977173, -1748649720556607388"
"Haskell lower -7448836051684311370, -4005991043273026235"
"Haskell lower 2413465882399786042, 6695937148951427413"
"Haskell lower -4306839481337757667, 7116767873183051174"
"Haskell lower 8816121912155466207, -7175898043195476377"
"Haskell lower -4451485074389185431, -8536430528423462918"
"Haskell lower -5002239885774003926, -8294295234522847965"
"Equal -5016910805585231078, 7087941950124807667"
"Haskell lower 946261869339286636, 7326641985312478419"
"Haskell lower 1336912830725290731, 2963147964275126445"
"Haskell lower 722983951928845563, -653509536771407437"
"Haskell lower 2681475389015462645, 1141396123792521288"
"Haskell lower 5118373872586062455, 152786106137206795"
"Haskell lower 6564455554198406, -5111295671427770315"
"Haskell lower 8931410293425668520, -1095041538174874575"
"Equal -5674962461320202658, -2154392598921628231"
"Haskell lower -4096068062663524611, 372305939263701063"
"Haskell lower -1285659317980013642, 3668061054314601017"
"Haskell lower 7896015473939714082, 6850028102832991201"
"Haskell lower 7055943584691856712, 3714329374746247114"
"Haskell lower -255580347118628157, -2182446518346709244"
"Haskell lower -7361290760919477288, 2654189527741213516"
"Haskell lower 9109684909679010109, 1781584635360117611"
"Haskell lower -3121064564785403726, 4312496664331489953"
"Haskell lower -7850512522291775265, -7663892509244404079"
"Haskell lower 1358810388264440784, 7030572269155999003"
"Equal 81793196945933577, -6134304111638242021"
"Equal 3727107359436443408, 8464172532324541602"
"Haskell lower 3115356697098921218, -6765304996200143812"
"Haskell lower 7838490389435453679, 6221687190093813087"
"Equal -3612730172734538266, -5515984452778580600"
"Equal -5067911912226926674, -7997704344625976605"
"Haskell lower -2564866990302946967, -2431725349275415145"
"Equal -1830750605448947399, -7617817279501748969"
"Haskell lower 5950440647794037779, 1595132206923021303"
"Haskell lower 670784338221999607, 2433230143591512717"
"Haskell lower -1903926113080254470, -1934134492339394245"
"Haskell lower -34247952749832576, 696631135710159199"
"Equal -4016175603987767273, 3849817982794999180"
"Equal 538190070701276148, 3221245466248641150"
"Haskell lower 4639597724665471109, -6177707912554543788"
"Haskell lower -1598701680625886815, 5066519932773422435"
"Haskell lower -7935924079533968050, 3686045975299811374"
"Haskell lower 4532781544229141188, -5234790113973036416"
"Haskell lower -8382454407879157179, -1852241688052869725"
"Haskell lower 3317598803675315918, 6777544998621429551"
"Haskell lower -2069496409314245534, 5963053850152275415"
"Haskell lower -8949499958950017603, 7465352087224488781"
"Haskell lower 1844663873248992666, 4132969536021800259"
"Haskell lower -7902415115657110925, -4360451456650739758"
"Haskell lower -6007206599590808361, 6386550095255499931"
"Haskell lower 6995382910807008819, -928160987090009325"
"Haskell lower -4736615497646237355, -8493010483651939973"
"Haskell lower -4215500138287344883, 4861425506757538310"
"Equal 7885157275385371352, 1203001844185570780"
"Haskell lower 8637407677905363470, -5317113196360160908"
"Haskell lower 1833359673873734539, -7418683058954717873"
"Haskell lower 6629881477912593176, 5548406198676326319"
"Haskell lower -1139154952133667669, 1505683406003660080"
"Haskell lower 1624109422000644275, 8169192682058173822"
"Haskell lower -5022412908100721135, -8313835063117307380"
"Haskell lower -308494022424075811, 4656812272684455128"
"Equal -8655469816038660912, -5344230238587407602"
"Haskell lower -1162607599182754719, 448774594497474400"
"Haskell lower -442467129123980732, 2244599551310927626"
"Haskell lower -1259194323586214486, 7580257850463591942"
"Haskell lower -4234787120975777, -3171013791838908094"
"Haskell lower 7918963199106361310, 2861758896768126585"
"Equal -6292115956467659340, -491677254227675273"
"Haskell lower -6933406091983999095, -5790901641475188663"
"Haskell lower 679659277961683641, 2658370437536968270"
"Haskell lower -7040985368123300860, -4415144882586754569"
"Haskell lower -6483352154352941979, 6717238782908777201"
"Haskell lower -8172190422654224639, -5363383601715976373"
"Haskell lower 876994590728304642, -4018933338884908406"
"Haskell lower -5079726868239994636, -868358382988316087"
"Haskell lower -8631125463393146191, -7924001962508633715"
"Haskell lower 8928095770076090417, 1762291597204523891"
"Haskell lower -2091416488129979912, 8462116930360700669"
"Haskell lower -2395933281235423689, -7336832097706810623"
"Haskell lower -845189934871146898, -6265368302167823878"
"Haskell lower -2108885057787742910, -8505306397890736876"
"Haskell lower -2947986338430112371, 178695260736509495"
"Haskell lower 2848487214991033122, -8403534919969600923"
"Haskell lower 2224928981295123089, -519168636008355269"
"Haskell lower 8200414738924314215, 7030016925057685340"
"Equal -6900866338338336521, 5130356664309183535"
"Haskell lower 786940913128875692, 933889686867227403"
"Equal -3768234904299591049, 1418429425327793907"
"Equal -8280767335255719245, 3229823297735265897"
"Equal 3140111688131827498, 2286930321479248138"
"Equal -539632333460501682, 4161822900773862106"
"Haskell lower -6311793936149934389, -3417954934046194993"
"Haskell lower -7088963810412207250, -7206275176361140072"
"Equal 4319841999649773974, 6437020246555824183"
"Haskell lower -3770300115548686324, 8249372490157870745"
"Haskell lower -4284575637019970425, 3771407190613437873"
"Haskell lower -7858682999260770343, 1847252886022967912"
"Haskell lower 2725552242139349071, 3482946200705590367"
"Equal -2518249219140648276, 8653296142096958677"
"Haskell lower -3053081337876330327, 5474635383894221768"
"Haskell lower 3271812407365469861, -3529864890615579640"
"Haskell lower -6443958157241319237, -1824963750206051878"
"Equal -301121540224685356, 2114361448907476793"
"Equal -5502328352717649650, -8916957129655500639"
"Haskell lower 467748907326361422, -1655360783141583455"
"Haskell lower 8874169859232077779, -7412200840371783495"
"Haskell lower 1954936401639020143, 4310458527516871628"
"Equal 6956413680446260765, 8737765903026989925"
"Haskell lower -1649374219467768389, 8590911567360865228"
"Equal 6634802959987166097, 1002829179250730233"
"Haskell lower 3460597289835608543, 2343598235776540395"
"Haskell lower 7948612416166663924, 7619755124358729884"
"Haskell lower 7910751619531308411, -8886993046149046284"
"Haskell lower 1959072170698217199, -4294516715457848068"
"Haskell lower -2821943116198633866, 3919041466003316316"
"Equal 8020380590625750486, -1428646493073027099"
"Haskell lower -7958096267840612068, 3549550563855511523"
"Equal -2840114098155887270, -2665937875736008836"
"Haskell lower -8313147799749239498, -2693611779270301357"
"Haskell lower -4450799858420290055, -56656469537658545"
"Equal -4662023471485149714, -1771795349226916603"
"Equal 2825638445588380894, -2410855634936271229"
"Haskell lower 6252164399155839806, -3930393012860172469"
"Haskell lower 2295467765101017317, -5277715469615125937"
"Haskell lower 8171397837776214618, -158511125207725089"
"Haskell lower 8403147835623999323, -4093757349547825175"
"Haskell lower 8585415356670461631, -2079723853200649709"
"Haskell lower 7874957936882336886, 641043721817598555"
"Equal -3155095359007209162, 7587464208372088215"
"Haskell lower -3123627985549347001, -2403637105563840923"
"Equal 7870271908850960689, 3709726905178680576"
"Haskell lower 6801274502330579645, -5394209420081051812"
"Haskell lower 8282880769375130949, 2235103954735711254"
"Haskell lower 2148220367447032207, -3560636208547425724"
"Haskell lower 5308222445881738066, -4879364952750503370"
"Haskell lower -3286265669322966984, 4819967489512966227"
"Haskell lower 8154037379590130097, -4263562983703618073"
"Haskell lower -8626055323531196353, 3095124068802275157"
"Haskell lower 6343447460358140475, -935885020220130669"
"Equal 1715143554379640379, 5906653453582936323"
"Haskell lower -7599078085662818228, 5274292713154320721"
"Haskell lower -8090708704835532754, -5744619762038629121"
"Haskell lower 2473396889458484028, 563330784108841790"
"Haskell lower -376641976209546029, -2849101785127568979"
"Equal 9178995376815389351, 7939107389190687768"
"Haskell lower -5243358369659052293, -3286428788523735036"
"Haskell lower 919928379170962591, -7999413861994408431"
"Haskell lower 6311318241960285047, 8214617436590655032"
"Haskell lower 1013249672951950715, -2022984528954883812"
"Haskell lower -3233076795233347584, 8921301015736888787"
"Haskell lower 2848660944738862731, -5380650551536919574"
"Haskell lower 7658086429793343525, 9007221194449329497"
"Haskell lower 2092294719894290621, 5538584588646934891"
"Haskell lower -216650002646317171, -2884505171476025578"
"Haskell lower 8805325627598815861, -7721220008267280558"
"Haskell lower 127254425048212150, -4457426767790378800"
"Equal -5095452771297008799, -5624310715331335497"
"Haskell lower -3915478587259977424, 7202938462105529260"
"Equal 976299585292150393, 2436623940203945312"
"Haskell lower -7786844754810915545, 5746191226286177755"
"Equal 4312574830288347544, 1556008873050774692"
"Haskell lower -1508132438358923434, 8176052954690257260"
"Haskell lower 7123710894370977950, 2245625251548313821"
"Haskell lower 6325506485011793275, -2554090289865681015"
"Haskell lower -7955848826444726267, -1426976192351039050"
"Equal 5721770730697976892, -5175680555242999263"
"Haskell lower -6902994335992674966, -7539996203852840743"
"Haskell lower 6515829137114842154, -3124871378862835502"
"Haskell lower 5725106130030395742, -7698276685671649341"
"Haskell lower -2907665977817479768, -7823772264187609383"
"Haskell lower -1324251769203070289, -544613801933127134"
"Haskell lower -4145727680146574925, 8088386041558523283"
"Haskell lower 1947865983789957409, 7349211992090495710"
"Haskell lower 177550572551112823, -2785841252092927687"
"Haskell lower 4141690498607014173, 1130069490324089561"
"Haskell lower 4000210644871050866, 1753851252355023709"
"Haskell lower -1235669049584038653, 8707718876011575222"
"Equal -4885395538037048066, 5570182021993288181"
"Haskell lower -1021475881921239043, -8948710613747567642"
"Equal 1069381135175709968, -4146042691243124035"
"Equal 1605727058736741590, -5295542648297773461"
"Haskell lower 4978872410229944686, 8110920551576402141"
"Equal -5630366855883663733, -1430698559793448457"
"Equal -5147254919306950570, -2836117035969550104"
"Haskell lower 3313830999969022160, 8645648766648582954"
"Equal -6933348508786213728, -2082543094919068674"
"Equal -5576744771998646160, 3680177397547342850"
"Haskell lower 9173459447507353511, 367842056612302734"
"Haskell lower 4689902778622595250, 4268449901928094767"
"Equal -2031301856132467007, -869386982124456858"
"Haskell lower -5395063782270084283, 6858788002799110681"
"Haskell lower 10944644656716696, -9035054487685679705"
"Haskell lower -5541053425635350307, 2851999476395635492"
"Equal -8397895984111590218, -5117606666357411769"
"Haskell lower -6189418002167773956, -5239066989273018648"
"Haskell lower -4239990904685128698, -5196366450784728514"
"Haskell lower -3663108667901305615, 4045712069915207856"
"Haskell lower -8172476689763264490, -7802592871298689039"
"Haskell lower -8740228112984802186, -3345189165092290108"
"Haskell lower -3129205660386173340, 7463907458318769768"
"Haskell lower 1423844865772426089, 2127731461619687846"
"Haskell lower 9129449448863289117, 8951963307489711631"
"Equal 2829246317472551636, -5166272393557716468"
"Haskell lower -3510743390352387461, 4942378703423749042"
"Equal -5678810495717467586, -6868556023391578464"
"Equal 5082071819899525439, -7220547262593878905"
"Equal 2858864249927853926, -2889921994799466335"
"Haskell lower -773618138741970758, 7560470242326413616"
"Haskell lower 7565230157562462863, 6149568085607124283"
"Haskell lower 646119411452138939, -6755971628228575873"
"Haskell lower -6233388848025581434, 9002306709587452332"
"Haskell lower 5997985544523470232, -1047524601348217520"
"Haskell lower 8213244294642457459, 4344406276620016661"
"Equal -1792922911309168005, -1450080601288876701"
"Haskell lower -3121092284680839166, -3311238141258017606"
"Haskell lower -1467515139945793106, -3597441887779271659"
"Haskell lower 1702186152103068885, -2691505308226757374"
"Haskell lower -3327533526463796212, -3873301165407820336"
"Equal -6704320202307248158, 3760210289504474573"
"Haskell lower -155089057577906155, -5089594810530834778"
"Equal -5465870369845753131, 4642019987661200224"
"Haskell lower 1510087530227274016, -7545380079387014663"
"Haskell lower 8234882572506042605, 8331779141597656032"
"Haskell lower 236959137689649415, -4854813331259260498"
"Haskell lower -1148911097783808639, 8239144270079649877"
"Equal 133653121758142197, 4756960564084628412"
"Equal -5171836465584143760, 2140562681789667746"
"Haskell lower -1292308420310269199, 858498580195113468"
"Haskell lower 7354998721906567234, -3839971112876903033"
"Equal 2444405331427939157, 5214592879409763098"
"Haskell lower -5337605064662350796, 7292659413616682980"
"Haskell lower 7931314194118137418, -192466058022247533"
"Haskell lower -6650330733422524835, 4137249323651392321"
"Haskell lower 9144584201087683303, 4517707491230911099"
"Haskell lower 5052039998778256009, -6071678947387549795"
"Equal -5830510859227572304, -6106519600996927315"
"Haskell lower 4497390851368674028, -5619135224451483041"
"Haskell lower 706108619269184609, 142419302926789240"
"Haskell lower -2221568077869315206, 4121583189495315164"
"Equal -2866141023889678202, -6776281562332944440"
"Equal 5586576263628012085, 6036753661413978843"
"Haskell lower -6030788555176612089, 7787560838797257873"
"Haskell lower -3851735023881712700, -4003237452252168660"
"Haskell lower -1523898096420868589, 5254063690000591628"
"Equal 82025066477137284, -7313487730281779506"
"Haskell lower 2218535191303756215, -5585574152844622487"
"Haskell lower 5239394963060035997, 5606433709893879513"
"Equal 3920662200656846739, -2151737857174669847"
"Haskell lower 2345927562426448579, 6270938072330239490"
"Haskell lower 8059850679413759847, -1039663187675674247"
"Haskell lower -925055025408448316, -8581533522820150436"
"Haskell lower 1875464045688514387, -9064050986339339203"
"Haskell lower -8398602251272827783, -7397360076409334082"
"Haskell lower 5107579863145703601, -4675763836115137811"
"Haskell lower 3109420127841407205, 6001392542331459492"
"Haskell lower 6235261238372757177, 2784233049505629731"
"Haskell lower 134698313759256080, 1604464288256282740"
"Haskell lower 4821058263934443018, 7077806319659356739"
"Haskell lower 4030389893604317562, 548450998965419859"
"Haskell lower 6176301045889297783, 6851846736029431738"
"Equal 7191818434485117467, -6469264475939149941"
"Equal 4300867394863638549, 5031894590609141933"
"Haskell lower -1613086738731883425, -1935990577058830649"
"Equal -6806162783945063672, -3099387525511956158"
"Haskell lower -4993948354471941276, 5347000689506729253"
"Haskell lower 6310734819257422695, 2901156954497140906"
"Haskell lower 2227787139182944490, -3628364175666101257"
"Haskell lower -2626074779738287569, -7260660982228912287"
"Haskell lower -1628680715570539638, 2493693988730520435"
"Haskell lower -2071492544429760541, 6215340598416372885"
"Haskell lower 7101444239336282210, -1814147466263550953"
"Haskell lower -8131914183643300056, -9156146560321795395"
"Haskell lower 8736072070903520165, -4989539423732270369"
"Haskell lower -8205777226672081911, -6941222587025590291"
"Haskell lower 9121337910350902083, -2917198174484510402"
"Haskell lower 8985458305612595988, -4870071198887814353"
"Haskell lower -6344815504611598505, 1183524729157637608"
"Haskell lower -4678019346343899168, 6331316694189120011"
"Haskell lower -2001710095218273534, 2193556819462641394"
"Haskell lower -8927330514968965823, -1817692965917777616"
"Haskell lower 8183427225614233273, -941918278565083291"
"Haskell lower -6382767807808453031, -4752146327760119299"
"Equal 4691442389486258817, -2906417025177772694"
"Equal -4000112665137819915, -6404697161816196142"
"Haskell lower 2596259223813576394, -1675231775448024015"
"Haskell lower 2767715448536294078, -2451367653177394337"
"Equal -1046110336459127297, -4269396453672568408"
"Equal 76691149070213613, 1238407535369863279"
"Haskell lower -9164394865130522130, -4057099507443082686"
"Equal 9172526888476371657, 5323088340469104581"
"Haskell lower -187430927816913342, 7345935118668467310"
"Equal 470805867929896882, 3315695731058379878"
"Equal -8477109130767168374, -665401754927074108"
"Haskell lower 4022131547192433696, 3209849709626854726"
"Haskell lower 4502956158032710890, -5511741890869124265"
"Equal 5073083321293443574, 4766465336031694924"
"Equal -320277714544010882, 4204996077639776089"
"Haskell lower -866847462549439773, -7020028012989504970"
"Equal -4810734630087158007, 1414908232577312055"
"Haskell lower 9091567023057330103, -7041302376592141761"
"Haskell lower -7717043914894739737, 8449292403584682971"
"Equal 7535216984386232602, -6218041527618306152"
"Haskell lower -5237476304325594320, -2500019816911889172"
"Haskell lower -1960431322857537555, 7985603811704843819"
"Haskell lower -9152862815647410913, 112319653187477654"
"Haskell lower -4834915273577055060, 8825134515615819192"
"Haskell lower 7524833881635676181, -7252811569608994618"
"Haskell lower -7565319556354163154, 8304430421057830024"
"Equal -6985287342809910930, -2873673545843914088"
"Haskell lower -8875989341979895861, -1600198167669109415"
"Equal 865181853533665441, 486831158665098425"
"Equal -179143451688085266, 7423736401846418612"
"Haskell lower 1881382546950582780, 5233645432484386371"
"Haskell lower 8460258820320170006, -2884447299509825247"
"Haskell lower 7784708616451743546, 7774429349011689544"
"Haskell lower 2058770641226379859, -7156132303627941193"
"Haskell lower 5048805153173015610, -606703858965570557"
"Equal -3952841832716007835, 8881568000847069436"
"Haskell lower -5268098591619078376, 8554599198282772755"
"Haskell lower 2834545503696519898, -6891780579231595901"
"Haskell lower -4512663446326274701, -2279614992458232228"
"Equal -4919743728703518327, -6379855922428779494"
"Haskell lower -6985373788546807408, -4488062937346031222"
"Haskell lower 6776668600930642994, 6570985557864250962"
"Equal 7517077373583849068, 1530464424952944511"
"Haskell lower -6966644612255389978, 3241317649650523814"
"Haskell lower -1182355242894361291, 5697006978175396788"
"Haskell lower 3508606967861025329, -233551615560934006"
"Haskell lower 7312147381186386064, 1475682246238979249"
"Haskell lower -7310381398391189238, 3875479458555853551"
"Haskell lower 4859248495564815858, 3571271286806706938"
"Equal -30117689887396301, 2224392943569670743"
"Haskell lower -4878444604407133970, 5023369518386251090"
"Equal 4031580466213830277, 3912782898579965210"
"Haskell lower -1493433093072059846, -2793293770419765376"
"Haskell lower 3554878078323997668, 3224536521978344293"
"Haskell lower 7177758052531672013, 2581562279464488986"
"Haskell lower -5528578905160285276, 3458151920744171092"
